"PERIODNUM","PRODITEMID","PRODQTY","PRODVALUE","PRODINVENTDIMID","COSTRESTORETYPE","PRODUCTIONLINEID","PRODITEMGROUPID","PRODUNITVALUE","DATAAREAID","RECVERSION","PARTITION","RECID","MODIFIEDDATETIME","MODIFIEDBY","CREATEDDATETIME","CREATEDBY"
"202208","H02N001","14.5","4031.39","MDM-000341","1","QST_2#JBZ","C02","278.026896","qst","602824736","5637144576","5637204150","29/8/2022 06:35:28","20091381","29/8/2022 06:35:28","20091381"
"202208","H02N017","49","11699.78","MDM-000212","1","QST_1#JBZ","C02","238.77102","qst","602824736","5637144576","5637204151","29/8/2022 06:35:28","20091381","29/8/2022 06:35:28","20091381"
"202208","H03N001","289","71364.1","MDM-000212","1","QST_1#JBZ","C02","246.934602","qst","602824736","5637144576","5637204152","29/8/2022 06:35:28","20091381","29/8/2022 06:35:28","20091381"
"202208","H03N001","27","7429.58","MDM-000341","1","QST_2#JBZ","C02","275.169629","qst","602824736","5637144576","5637204153","29/8/2022 06:35:28","20091381","29/8/2022 06:35:28","20091381"
"202208","10.01.001","387185","6727428.41","MDM-000233","1","A011","Y01","17.375229","qzx","1043000613","5637144576","5637205732","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","10.01.014","387185","5688239.34","MDM-000233","1","A001","Y01","14.691269","qzx","1043000613","5637144576","5637205733","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","20.02.003","2866840","358158.04","MDM-000071","1","1840","D02","0.124931","qzx","1043000613","5637144576","5637205734","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","20.02.003","4521760","407906.8","MDM-000071","1","1841","D02","0.090209","qzx","1043000613","5637144576","5637205735","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P001","17485.93","17373558.45","MDM-000643","1","1825","C08","993.573601","qzx","1043000613","5637144576","5637205736","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P001","24293.97","24049618.54","MDM-000891","1","1826","C08","989.941888","qzx","1043000613","5637144576","5637205737","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P101","170137.92","5458052.44","MDM-000611","1","1815","C05","32.080164","qzx","1043000613","5637144576","5637205738","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P101","233885.44","7104129.03","MDM-000641","1","1816","C05","30.374396","qzx","1043000613","5637144576","5637205739","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P201","159511.7","34802603.87","MDM-000651","1","1821","C06","218.182138","qzx","1043000613","5637144576","5637205740","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P201","112602.17","25138499.79","MDM-000901","1","1820","C06","223.25058","qzx","1043000613","5637144576","5637205741","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P312","3962.16","744009.38","MDM-000123","1","1830","C01","187.778731","qzx","1043000613","5637144576","5637205742","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P312","6838.23","1266768.31","MDM-000123","1","1831","C01","185.247982","qzx","1043000613","5637144576","5637205743","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P401","4585.65","1017242.08","MDM-000123","1","1830","C01","221.8316","qzx","1043000613","5637144576","5637205744","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P401","118467.59","25330831.56","MDM-000123","1","1831","C01","213.820772","qzx","1043000613","5637144576","5637205745","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P401","38562.97","8643494.48","MDM-000172","1","1830","C01","224.13975","qzx","1043000613","5637144576","5637205746","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P402","262.34","57538.52","MDM-000123","1","1830","C01","219.328047","qzx","1043000613","5637144576","5637205747","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P402","6621","1528671.11","MDM-000123","1","1831","C01","230.882209","qzx","1043000613","5637144576","5637205748","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P402","40720.99","9007311.55","MDM-000172","1","1830","C01","221.195789","qzx","1043000613","5637144576","5637205749","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P503","8083.36","1766246.25","MDM-000123","1","1830","C01","218.503969","qzx","1043000613","5637144576","5637205750","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P001","0","-6255.73","MDM-000643","3","1825","C08","0","qzx","1","5637144576","5637205751","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P001","0","-12149.04","MDM-000891","3","1826","C08","0","qzx","1","5637144576","5637205752","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P101","0","-30845.87","MDM-000611","3","1815","C05","0","qzx","1","5637144576","5637205753","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P101","0","-51356.05","MDM-000641","3","1816","C05","0","qzx","1","5637144576","5637205754","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P201","0","-128746.57","MDM-000651","3","1821","C06","0","qzx","1","5637144576","5637205755","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P201","0","-78156.26","MDM-000901","3","1820","C06","0","qzx","1","5637144576","5637205756","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P312","0","-2321.87","MDM-000123","3","1830","C01","0","qzx","1","5637144576","5637205757","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P312","0","-5852.83","MDM-000123","3","1831","C01","0","qzx","1","5637144576","5637205758","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P401","0","-26370.29","MDM-000123","3","1830","C01","0","qzx","1","5637144576","5637205759","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P401","0","-89787.41","MDM-000123","3","1831","C01","0","qzx","1","5637144576","5637205760","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P401","0","-38196.63","MDM-000172","3","1830","C01","0","qzx","1","5637144576","5637205761","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P402","0","-7714.18","MDM-000123","3","1830","C01","0","qzx","1","5637144576","5637205762","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P402","0","-17751.74","MDM-000123","3","1831","C01","0","qzx","1","5637144576","5637205763","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P402","0","-19673.42","MDM-000172","3","1830","C01","0","qzx","1","5637144576","5637205764","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P503","0","-14742.69","MDM-000123","3","1830","C01","0","qzx","1","5637144576","5637205765","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","P503","0","-5732.36","MDM-000123","3","1831","C01","0","qzx","1","5637144576","5637205766","28/8/2022 10:31:53","19921298","28/8/2022 10:31:53","19921298"
"202208","10.01.001","271255.94","6056207.06","MDM-000233","1","A011","Y01","22.326541","qyd","266633305","5637144576","5637206674","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","10.01.001","129653.47","1809686.93","MDM-000941","1","A015","Y01","13.957875","qyd","266633305","5637144576","5637206675","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","10.01.014","271255.94","4915740.25","MDM-000233","1","A001","Y01","18.122147","qyd","266633305","5637144576","5637206676","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","10.01.014","129653.47","1807610.77","MDM-000941","1","A014","Y01","13.941861","qyd","266633305","5637144576","5637206677","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","10.02.007","29706.42","161701.24","MDM-000561","1","A003","Y02","5.443309","qyd","266633305","5637144576","5637206678","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","20.02.003","2622000","427475.05","MDM-000071","1","1140","D02","0.163033","qyd","266633305","5637144576","5637206679","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","20.02.003","4666920","831472.57","MDM-000071","1","1141","D02","0.178163","qyd","266633305","5637144576","5637206680","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","G301","5361.24","188819.16","MDM-000144","1","A20","C09","35.219307","qyd","266633305","5637144576","5637206681","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","G311","15007.18","528543.64","MDM-000144","1","A20","C09","35.219384","qyd","266633305","5637144576","5637206682","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","G331","18846.58","669557.98","MDM-000144","1","A20","C09","35.526762","qyd","266633305","5637144576","5637206683","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","G341","345.86","12286.17","MDM-000144","1","A20","C09","35.523535","qyd","266633305","5637144576","5637206684","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","G351","3947.36","133144","MDM-000144","1","A20","C09","33.729885","qyd","266633305","5637144576","5637206685","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P001","9429.98","7736515.57","MDM-000643","1","1120","C08","820.416964","qyd","266633305","5637144576","5637206686","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P001","9190.74","7534700.75","MDM-000891","1","1121","C08","819.814372","qyd","266633305","5637144576","5637206687","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P001","18124","15254315.25","MDM-001212","1","1122","C08","841.663829","qyd","266633305","5637144576","5637206688","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P101","105439.57","3105516.35","MDM-000611","1","1111","C05","29.453044","qyd","266633305","5637144576","5637206689","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P101","104822.78","2772225.09","MDM-000641","1","1112","C05","26.44678","qyd","266633305","5637144576","5637206690","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P106","26092","882994.7","MDM-000661","1","1113","C05","33.841587","qyd","266633305","5637144576","5637206691","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P109","203190","7518286.75","MDM-000661","1","1113","C05","37.001263","qyd","266633305","5637144576","5637206692","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P201","64849.1","13318763.82","MDM-000174","1","1115","C06","205.380858","qyd","266633305","5637144576","5637206693","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P201","64245.55","12734405.34","MDM-000232","1","1116","C06","198.214589","qyd","266633305","5637144576","5637206694","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P206","16351.54","2917826.84","MDM-000451","1","1117","C06","178.443549","qyd","266633305","5637144576","5637206695","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P210","123122.47","24951261.12","MDM-000451","1","1117","C06","202.654","qyd","266633305","5637144576","5637206696","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P311","5002","906940.86","MDM-000123","1","1128","C01","181.315645","qyd","266633305","5637144576","5637206697","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P312","11242","2041179.1","MDM-000123","1","1128","C01","181.567256","qyd","266633305","5637144576","5637206698","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P312","811.83","199493.08","MDM-000127","1","1125","C01","245.732579","qyd","266633305","5637144576","5637206699","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P312","594.28","131212.73","MDM-000127","1","1126","C01","220.792774","qyd","266633305","5637144576","5637206700","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P312","3204","584556.96","MDM-000127","1","1127","C01","182.445992","qyd","266633305","5637144576","5637206701","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P312","3619.76","755638.36","MDM-000172","1","1125","C01","208.753718","qyd","266633305","5637144576","5637206702","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P401","8174.59","1684317.69","MDM-000123","1","1125","C01","206.043078","qyd","266633305","5637144576","5637206703","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P401","26776","5529228.29","MDM-000123","1","1128","C01","206.499413","qyd","266633305","5637144576","5637206704","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P401","2405.07","492099.93","MDM-000127","1","1125","C01","204.6094","qyd","266633305","5637144576","5637206705","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P401","1689.38","386226.61","MDM-000127","1","1126","C01","228.620328","qyd","266633305","5637144576","5637206706","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P401","2293","537231.52","MDM-000127","1","1127","C01","234.291984","qyd","266633305","5637144576","5637206707","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P401","967","181205.93","MDM-000127","1","1128","C01","187.389793","qyd","266633305","5637144576","5637206708","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P401","51639.27","10950608.08","MDM-000172","1","1125","C01","212.059699","qyd","266633305","5637144576","5637206709","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P401","7065","1447482.12","MDM-000172","1","1128","C01","204.880696","qyd","266633305","5637144576","5637206710","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P403","42917","10403105.85","MDM-000127","1","1127","C01","242.400583","qyd","266633305","5637144576","5637206711","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P408","3793.13","769632.74","MDM-000123","1","1125","C01","202.901756","qyd","266633305","5637144576","5637206712","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P408","380","76910.8","MDM-000123","1","1128","C01","202.396842","qyd","266633305","5637144576","5637206713","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P408","1495.35","308628.47","MDM-000127","1","1125","C01","206.392128","qyd","266633305","5637144576","5637206714","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P408","1649.12","355269.84","MDM-000172","1","1125","C01","215.42995","qyd","266633305","5637144576","5637206715","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P415","48342.05","11109241.99","MDM-000127","1","1126","C01","229.804941","qyd","266633305","5637144576","5637206716","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P501","12098","2761250.28","MDM-000123","1","1128","C01","228.240228","qyd","266633305","5637144576","5637206717","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P501","3199","711430.02","MDM-000127","1","1128","C01","222.391378","qyd","266633305","5637144576","5637206718","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P503","5578","1291677.49","MDM-000123","1","1128","C01","231.566419","qyd","266633305","5637144576","5637206719","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P503","599","137187.12","MDM-000172","1","1128","C01","229.026911","qyd","266633305","5637144576","5637206720","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P610","4298.65","1008578.58","MDM-000127","1","1125","C01","234.62682","qyd","266633305","5637144576","5637206721","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","10.01.001","0","5589.74","MDM-000233","3","A011","Y01","0","qyd","1","5637144576","5637206722","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","10.02.007","0","140.96","MDM-000561","3","A003","Y02","0","qyd","1","5637144576","5637206723","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","G301","0","249.88","MDM-000144","3","A20","C09","0","qyd","1","5637144576","5637206724","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","G311","0","511.66","MDM-000144","3","A20","C09","0","qyd","1","5637144576","5637206725","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","G331","0","1265.88","MDM-000144","3","A20","C09","0","qyd","1","5637144576","5637206726","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","G351","0","58.53","MDM-000144","3","A20","C09","0","qyd","1","5637144576","5637206727","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
"202208","P001","0","1688.75","MDM-000643","3","1120","C08","0","qyd","1","5637144576","5637206728","28/8/2022 12:47:04","20111805","28/8/2022 12:47:04","20111805"
